Date,valor_propio,valor_regalo,valor_mejorado,peak,drawdown
2020-09-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-09-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-09-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-09-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-09-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-10-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-11-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-30,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2020-12-31,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-06,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-07,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-13,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-14,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-20,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-21,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-27,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-28,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-01-29,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-16,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-17,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-18,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-19,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-22,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-23,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-24,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-25,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-02-26,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-01,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-02,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-03,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-04,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-05,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-08,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-09,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-10,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-11,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-12,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-15,412004.96109,21097.85372214901,433102.81481214904,433102.81481214904,0.0
2021-03-16,426044.96109,21097.85372214901,447142.81481214904,447142.81481214904,0.0
2021-03-17,426239.96109,21097.85372214901,447337.81481214904,447337.81481214904,0.0
2021-03-18,425264.96109,21097.85372214901,446362.81481214904,447337.81481214904,-0.002179560877073253
2021-03-19,425069.96109,21097.85372214901,446167.81481214904,447337.81481214904,-0.0026154730524879034
2021-03-22,425557.46109,21097.85372214901,446655.31481214904,447337.81481214904,-0.0015256926139512771
2021-03-23,424484.96109,21097.85372214901,445582.81481214904,447337.81481214904,-0.003923209578731855
2021-03-24,424484.96109,21097.85372214901,445582.81481214904,447337.81481214904,-0.003923209578731855
2021-03-25,423022.46109,21097.85372214901,444120.31481214904,447337.81481214904,-0.007192550894341735
2021-03-26,423119.96109,21097.85372214901,444217.81481214904,447337.81481214904,-0.00697459480663441
2021-03-29,422729.96109,21097.85372214901,443827.81481214904,447337.81481214904,-0.00784641915746371
2021-03-30,422534.96109,21097.85372214901,443632.81481214904,447337.81481214904,-0.00828233133287836
2021-03-31,424484.96109,21097.85372214901,445582.81481214904,447337.81481214904,-0.003923209578731855
2021-04-01,424484.96109,21097.85372214901,445582.81481214904,447337.81481214904,-0.003923209578731855
2021-04-05,424484.96109,21097.85372214901,445582.81481214904,447337.81481214904,-0.003923209578731855
2021-04-06,423607.46109,21097.85372214901,444705.31481214904,447337.81481214904,-0.0058848143680977835
2021-04-07,423022.46109,21097.85372214901,444120.31481214904,447337.81481214904,-0.007192550894341735
2021-04-08,422729.96109,21097.85372214901,443827.81481214904,447337.81481214904,-0.00784641915746371
2021-04-09,423217.46109,21097.85372214901,444315.31481214904,447337.81481214904,-0.006756638718927084
2021-04-12,422924.96109,21097.85372214901,444022.81481214904,447337.81481214904,-0.00741050698204906
2021-04-13,422729.96109,21097.85372214901,443827.81481214904,447337.81481214904,-0.00784641915746371
2021-04-14,422924.96109,21097.85372214901,444022.81481214904,447337.81481214904,-0.00741050698204906
2021-04-15,422729.96109,21097.85372214901,443827.81481214904,447337.81481214904,-0.00784641915746371
2021-04-16,423314.96109,21097.85372214901,444412.81481214904,447337.81481214904,-0.006538682631219759
2021-04-19,422729.96109,21097.85372214901,443827.81481214904,447337.81481214904,-0.00784641915746371
2021-04-20,423217.46109,21097.85372214901,444315.31481214904,447337.81481214904,-0.006756638718927084
2021-04-21,423704.96109,21097.85372214901,444802.81481214904,447337.81481214904,-0.005666858280390458
2021-04-22,425654.96109,21097.85372214901,446752.81481214904,447337.81481214904,-0.0013077365262439517
2021-04-23,426142.46109,21097.85372214901,447240.31481214904,447337.81481214904,-0.00021795608770732531
2021-04-26,426337.46109,21097.85372214901,447435.31481214904,447435.31481214904,0.0
2021-04-27,425557.46109,21097.85372214901,446655.31481214904,447435.31481214904,-0.001743268745622984
2021-04-28,425752.46109,21097.85372214901,446850.31481214904,447435.31481214904,-0.001307451559217238
2021-04-29,425167.46109,21097.85372214901,446265.31481214904,447435.31481214904,-0.002614903118434476
2021-04-30,424972.46109,21097.85372214901,446070.31481214904,447435.31481214904,-0.003050720304840222
2021-05-03,424679.96109,21097.85372214901,445777.81481214904,447435.31481214904,-0.003704446084448841
2021-05-04,424094.96109,21097.85372214901,445192.81481214904,447435.31481214904,-0.005011897643666079
2021-05-05,424582.46109,21097.85372214901,445680.31481214904,447435.31481214904,-0.003922354677651714
2021-05-06,423899.96109,21097.85372214901,444997.81481214904,447435.31481214904,-0.005447714830071825
2021-05-07,423899.96109,21097.85372214901,444997.81481214904,447435.31481214904,-0.005447714830071825
2021-05-10,423509.96109,21097.85372214901,444607.81481214904,447435.31481214904,-0.006319349202883317
2021-05-11,436621.97019568237,21097.85372214901,457719.8239178314,457719.8239178314,0.0
2021-05-12,436095.42615881714,21097.85372214901,457193.2798809662,457719.8239178314,-0.001150363190211657
2021-05-13,434768.14165106567,21097.85372214901,455865.9953732147,457719.8239178314,-0.0040501382019003255
